"VOTVOYID","VESSELID","VOTPWKSTTM","VOTPWKENTM","STARTPOSITION","ENDPOSITION"
"190283","GJER MSK","2016/3/1 11:00:00","2016/3/2 11:30:00","2300.00","3504.00"
