"VOTVOYID","VESSELID","VOTPWKSTTM","VOTPWKENTM","STARTPOSITION","ENDPOSITION"
"192685","MSK CAIR","2016/4/2 13:00:00","2016/4/2 23:30:00","6360.00","7177.00"
