"VOTVOYID","VESSELID","VOTPWKSTTM","VOTPWKENTM","STARTPOSITION","ENDPOSITION"
"195397","SEA METE","2016/5/6 3:00:00","2016/5/6 15:00:00","7850.00","8808.00"
