"VOTVOYID","VESSELID","VOTPWKSTTM","VOTPWKENTM","STARTPOSITION","ENDPOSITION"
"192674","ARNO MSK","2016/4/3 2:30:00","2016/4/3 21:30:00","6020.00","7175.00"
