"VOTVOYID","VESSELID","VOTPWKSTTM","VOTPWKENTM","STARTPOSITION","ENDPOSITION"
"191127","VCHO BRI","2016/3/10 22:30:00","2016/3/11 7:30:00","1900.00","2865.00"
