"VOTVOYID","VESSELID","VOTPWKSTTM","VOTPWKENTM","STARTPOSITION","ENDPOSITION"
"191975","HONG BRI","2016/3/25 17:30:00","2016/3/26 1:30:00","5930.00","7032.00"
