"VOTVOYID","VESSELID","VOTPWKSTTM","VOTPWKENTM","STARTPOSITION","ENDPOSITION"
"191249","MSK ALGO","2016/3/18 1:30:00","2016/3/18 12:30:00","3430.00","4539.00"
